SnapshotDateKey,ConditionKey,ThreatIndex,TIESquadronsOperational,TIESquadronsTotal,SuperlaserChargePct,ShieldIntegrityPct,TurbolaserBatteriesOnline,TurbolaserBatteriesTotal,SortiesFlown
20221017,2,45.8,115,143,0.0,100.0,4515,5000,38
20221018,2,42.4,134,143,0.0,100.0,4844,5000,41
20221019,2,51.6,115,143,0.0,100.0,4937,5000,79
20221020,2,45.6,120,143,0.0,100.0,4506,5000,60
20221021,2,42.5,115,143,0.0,100.0,4913,5000,26
20221022,2,51.7,128,143,0.0,100.0,4783,5000,38
20221023,2,42.4,119,143,0.0,100.0,4877,5000,63
20221024,2,52.4,133,143,0.0,100.0,4750,5000,39
20221025,2,48.8,121,143,0.0,100.0,4589,5000,68
20221026,2,41.8,121,143,0.0,100.0,4526,5000,57
20221027,2,43.2,129,143,0.0,100.0,4732,5000,51
20221028,2,52.5,124,143,0.0,100.0,4727,5000,38
20221029,2,51.2,127,143,0.0,100.0,4844,5000,54
20221030,2,45.4,129,143,0.0,100.0,4690,5000,38
20221031,2,46.9,135,144,0.0,100.0,4730,5000,49
20221101,2,47.6,121,144,0.0,100.0,4764,5000,62
20221102,2,51.3,117,144,0.0,100.0,4864,5000,53
20221103,2,46.4,115,144,0.0,100.0,4519,5000,70
20221104,2,44.2,134,144,0.0,100.0,4601,5000,66
20221105,2,43.5,132,144,0.0,100.0,4538,5000,57
20221106,2,52.7,124,144,0.0,100.0,4834,5000,46
20221107,2,48.3,118,144,0.0,100.0,4605,5000,50
20221108,2,43.8,133,144,0.0,100.0,4560,5000,37
20221109,2,50.1,131,144,0.0,100.0,4858,5000,74
20221110,2,44.5,119,144,0.0,100.0,4508,5000,50
20221111,2,48.2,137,144,0.0,100.0,4552,5000,67
20221112,2,48.8,137,144,0.0,100.0,4703,5000,58
20221113,2,48.4,131,144,0.0,100.0,4547,5000,39
20221114,2,52.5,134,144,0.0,100.0,4884,5000,58
20221115,2,49.6,137,144,0.0,100.0,4836,5000,69
20221116,2,52.9,136,144,0.0,100.0,4729,5000,72
20221117,2,43.0,135,144,0.0,100.0,4525,5000,32
20221118,2,45.2,136,144,0.0,100.0,4857,5000,59
20221119,2,44.2,131,144,0.0,100.0,4523,5000,46
20221120,2,53.1,119,144,0.0,100.0,4927,5000,49
20221121,2,46.9,117,144,0.0,100.0,4582,5000,85
20221122,3,57.1,125,144,0.0,100.0,4569,5000,83
20221123,2,47.2,138,145,0.0,100.0,4773,5000,83
20221124,2,42.5,123,145,0.0,100.0,4853,5000,58
20221125,2,44.2,117,145,0.0,100.0,4591,5000,54
20221126,2,47.2,129,145,0.0,100.0,4884,5000,52
20221127,2,43.0,124,145,0.0,100.0,4609,5000,47
20221128,2,50.7,125,145,0.0,100.0,4516,5000,46
20221129,2,45.0,129,145,0.0,100.0,4606,5000,23
20221130,2,50.7,120,145,0.0,100.0,4760,5000,38
20221201,2,49.1,118,145,0.0,100.0,4608,5000,58
20221202,2,46.5,119,145,0.0,100.0,4903,5000,74
20221203,2,43.1,133,145,0.0,100.0,4732,5000,31
20221204,2,49.3,124,145,0.0,100.0,4908,5000,69
20221205,2,53.2,130,145,0.0,100.0,4508,5000,42
20221206,2,48.7,135,145,0.0,100.0,4508,5000,61
20221207,2,53.3,130,145,0.0,100.0,4533,5000,41
20221208,2,48.5,137,145,0.0,100.0,4912,5000,29
20221209,2,47.2,131,145,0.0,100.0,4741,5000,58
20221210,2,53.8,120,145,0.0,100.0,4665,5000,48
20221211,2,46.9,118,145,0.0,100.0,4782,5000,70
20221212,2,53.6,123,145,0.0,100.0,4502,5000,63
20221213,2,44.4,131,145,0.0,100.0,4767,5000,37
20221214,2,51.4,136,145,0.0,100.0,4593,5000,31
20221215,2,42.5,136,145,0.0,100.0,4733,5000,50
20221216,2,50.7,128,145,0.0,100.0,4746,5000,40
20221217,2,52.2,120,146,0.0,100.0,4836,5000,39
20221218,2,53.5,122,146,0.0,100.0,4804,5000,71
20221219,2,46.5,117,146,0.0,100.0,4629,5000,36
20221220,2,43.0,129,146,0.0,100.0,4826,5000,65
20221221,2,45.8,123,146,0.0,100.0,4928,5000,69
20221222,2,46.8,117,146,0.0,100.0,4557,5000,64
20221223,2,46.8,127,146,0.0,100.0,4562,5000,62
20221224,2,51.0,119,146,0.0,100.0,4924,5000,64
20221225,2,51.2,118,146,0.0,100.0,4666,5000,50
20221226,2,43.3,138,146,0.0,100.0,4615,5000,53
20221227,2,54.3,134,146,0.0,100.0,4717,5000,59
20221228,2,54.0,124,146,0.0,100.0,4536,5000,46
20221229,2,52.1,138,146,0.0,100.0,4837,5000,80
20221230,5,95.4,112,146,0.0,52.1,4586,5000,169
20221231,2,50.8,133,146,0.0,100.0,4529,5000,58
20230101,2,48.4,122,146,0.0,100.0,4590,5000,57
20230102,2,49.0,135,146,0.0,100.0,4910,5000,51
20230103,2,47.0,130,146,0.0,100.0,4941,5000,50
20230104,2,48.5,136,146,0.0,100.0,4937,5000,72
20230105,2,50.2,137,146,0.0,100.0,4621,5000,50
20230106,2,44.6,136,146,0.0,100.0,4655,5000,53
20230107,2,46.9,125,146,0.0,100.0,4624,5000,35
20230108,2,43.8,122,146,0.0,100.0,4763,5000,55
20230109,2,54.4,136,147,0.0,100.0,4858,5000,68
20230110,2,50.1,119,147,0.0,100.0,4580,5000,59
20230111,2,52.7,128,147,0.0,100.0,4843,5000,44
20230112,2,50.3,133,147,0.0,100.0,4894,5000,56
20230113,2,54.8,136,147,0.0,100.0,4542,5000,33
20230114,2,48.2,122,147,0.0,100.0,4923,5000,53
20230115,2,49.8,118,147,0.0,100.0,4553,5000,35
20230116,2,47.1,130,147,0.0,100.0,4828,5000,48
20230117,2,46.7,139,147,0.0,100.0,4755,5000,19
20230118,2,44.4,136,147,0.0,100.0,4782,5000,54
20230119,2,45.4,117,147,0.0,100.0,4893,5000,61
20230120,2,51.9,128,147,0.0,100.0,4690,5000,53
20230121,2,46.7,140,147,0.0,100.0,4811,5000,37
20230122,2,49.9,127,147,0.0,100.0,4605,5000,58
20230123,2,49.2,125,147,0.0,100.0,4714,5000,54
20230124,2,48.0,126,147,0.0,100.0,4755,5000,56
20230125,2,48.9,129,147,0.0,100.0,4732,5000,58
20230126,2,50.9,119,147,0.0,100.0,4820,5000,38
20230127,2,48.9,130,147,0.0,100.0,4689,5000,61
20230128,2,51.8,124,147,0.0,100.0,4881,5000,37
20230129,2,54.3,130,147,0.0,100.0,4749,5000,72
20230130,2,49.9,135,147,0.0,100.0,4518,5000,62
20230131,2,51.5,128,147,0.0,100.0,4829,5000,52
20230201,2,52.2,128,148,0.0,100.0,4759,5000,46
20230202,5,100,115,148,0.0,60.1,4932,5000,165
20230203,2,52.3,139,148,0.0,100.0,4948,5000,52
20230204,3,55.2,123,148,0.0,100.0,4672,5000,43
20230205,2,44.0,124,148,0.0,100.0,4856,5000,51
20230206,2,49.6,136,148,0.0,100.0,4631,5000,46
20230207,2,47.2,141,148,0.0,100.0,4851,5000,68
20230208,2,50.5,118,148,0.0,100.0,4932,5000,50
20230209,2,52.0,136,148,0.0,100.0,4932,5000,45
20230210,2,53.2,129,148,0.0,100.0,4916,5000,58
20230211,2,46.6,128,148,0.0,100.0,4781,5000,43
20230212,2,53.7,130,148,0.0,100.0,4570,5000,62
20230213,2,45.7,119,148,0.0,100.0,4716,5000,68
20230214,2,47.0,132,148,0.0,100.0,4636,5000,38
20230215,2,50.6,136,148,0.0,100.0,4587,5000,60
20230216,5,95.4,105,148,0.0,37.9,4772,5000,182
20230217,2,54.6,123,148,0.0,100.0,4636,5000,50
20230218,2,53.7,135,148,0.0,100.0,4667,5000,64
20230219,2,53.0,122,148,0.0,100.0,4789,5000,53
20230220,2,51.3,121,148,0.0,100.0,4531,5000,53
20230221,3,55.4,133,148,0.0,100.0,4514,5000,66
20230222,2,45.2,125,148,0.0,100.0,4933,5000,68
20230223,2,50.0,131,148,0.0,100.0,4644,5000,64
20230224,2,53.2,127,148,0.0,100.0,4861,5000,68
20230225,2,53.6,125,149,0.0,100.0,4759,5000,48
20230226,2,48.6,139,149,0.0,100.0,4940,5000,35
20230227,2,49.5,128,149,0.0,100.0,4507,5000,47
20230228,2,46.8,133,149,0.0,100.0,4708,5000,76
20230301,2,53.9,138,149,0.0,100.0,4545,5000,61
20230302,2,53.0,136,149,0.0,100.0,4723,5000,71
20230303,2,45.4,120,149,0.0,100.0,4520,5000,52
20230304,2,52.2,128,149,0.0,100.0,4573,5000,65
20230305,2,48.5,142,149,0.0,100.0,4513,5000,45
20230306,2,50.7,121,149,0.0,100.0,4651,5000,62
20230307,3,56.1,122,149,0.0,100.0,4854,5000,42
20230308,2,54.5,127,149,0.0,100.0,4790,5000,53
20230309,2,54.3,125,149,0.0,100.0,4780,5000,41
20230310,2,49.3,129,149,0.0,100.0,4506,5000,69
20230311,2,50.8,142,149,0.0,100.0,4839,5000,65
20230312,2,53.5,127,149,0.0,100.0,4741,5000,43
20230313,4,86.8,114,149,0.0,37.5,4555,5000,126
20230314,2,52.5,125,149,0.0,100.0,4598,5000,47
20230315,2,45.0,126,149,0.0,100.0,4705,5000,50
20230316,2,45.8,138,149,0.0,100.0,4889,5000,53
20230317,2,46.3,128,149,0.0,100.0,4834,5000,49
20230318,2,50.1,127,149,0.0,100.0,4525,5000,65
20230319,2,46.7,125,149,0.0,100.0,4702,5000,62
20230320,2,53.1,132,150,0.0,100.0,4531,5000,57
20230321,3,66.3,129,150,0.0,100.0,4804,5000,85
20230322,2,54.2,137,150,0.0,100.0,4653,5000,37
20230323,3,76.9,131,150,0.0,62.7,4563,5000,97
20230324,2,51.4,139,150,0.0,100.0,4525,5000,49
20230325,2,51.7,143,150,0.0,100.0,4544,5000,47
20230326,2,45.7,138,150,0.0,100.0,4517,5000,49
20230327,2,45.6,122,150,0.0,100.0,4674,5000,70
20230328,2,51.7,136,150,0.0,100.0,4579,5000,48
20230329,2,48.4,127,150,0.0,100.0,4751,5000,38
20230330,2,53.6,121,150,0.0,100.0,4693,5000,47
20230331,2,46.2,131,150,0.0,100.0,4689,5000,53
20230401,2,48.1,143,150,0.0,100.0,4902,5000,64
20230402,3,55.8,142,150,0.0,100.0,4839,5000,43
20230403,2,53.6,134,150,0.0,100.0,4754,5000,53
20230404,2,54.7,142,150,0.0,100.0,4718,5000,50
20230405,2,49.7,137,150,0.0,100.0,4519,5000,51
20230406,2,54.4,142,150,0.0,100.0,4840,5000,47
20230407,2,46.6,139,150,0.0,100.0,4605,5000,56
20230408,2,45.6,124,150,0.0,100.0,4875,5000,54
20230409,2,51.3,131,150,0.0,100.0,4625,5000,57
20230410,3,69.7,128,150,0.0,55.7,4826,5000,110
20230411,2,52.6,136,150,0.0,100.0,4575,5000,44
20230412,2,48.3,141,151,0.0,100.0,4531,5000,41
20230413,2,51.0,134,151,0.0,100.0,4604,5000,70
20230414,2,51.0,122,151,0.0,100.0,4765,5000,38
20230415,2,52.4,130,151,0.0,100.0,4701,5000,49
20230416,2,47.2,139,151,0.0,100.0,4869,5000,55
20230417,2,51.6,121,151,0.0,100.0,4660,5000,42
20230418,2,53.9,122,151,0.0,100.0,4527,5000,59
20230419,3,55.9,144,151,0.0,100.0,4675,5000,68
20230420,2,48.4,130,151,0.0,100.0,4757,5000,57
20230421,3,55.3,128,151,0.0,100.0,4656,5000,48
20230422,3,57.0,136,151,0.0,100.0,4933,5000,42
20230423,2,50.9,138,151,0.0,100.0,4909,5000,54
20230424,2,51.5,141,151,0.0,100.0,4666,5000,56
20230425,2,47.0,132,151,0.0,100.0,4645,5000,35
20230426,3,60.7,140,151,0.0,100.0,4720,5000,89
20230427,2,52.2,133,151,0.0,100.0,4661,5000,52
20230428,3,56.6,143,151,0.0,100.0,4749,5000,48
20230429,2,52.1,137,151,0.0,100.0,4551,5000,63
20230430,3,55.9,120,151,0.0,100.0,4684,5000,78
20230501,3,56.9,135,151,0.0,100.0,4598,5000,41
20230502,2,47.7,137,151,0.0,100.0,4595,5000,46
20230503,3,56.8,125,151,0.0,100.0,4708,5000,56
20230504,2,50.5,122,151,0.0,100.0,4670,5000,78
20230505,2,53.1,143,152,0.0,100.0,4618,5000,55
20230506,2,49.2,122,152,0.0,100.0,4719,5000,41
20230507,3,56.2,140,152,0.0,100.0,4771,5000,67
20230508,2,47.3,121,152,0.0,100.0,4635,5000,62
20230509,3,56.4,139,152,0.0,100.0,4545,5000,50
20230510,2,47.9,138,152,0.0,100.0,4684,5000,54
20230511,3,57.5,135,152,0.0,100.0,4747,5000,65
20230512,2,46.5,124,152,0.0,100.0,4929,5000,46
20230513,2,53.7,139,152,0.0,100.0,4654,5000,50
20230514,3,56.1,140,152,0.0,100.0,4525,5000,53
20230515,2,49.7,138,152,0.0,100.0,4686,5000,57
20230516,2,47.1,125,152,0.0,100.0,4578,5000,51
20230517,2,48.6,141,152,0.0,100.0,4876,5000,55
20230518,2,53.7,124,152,0.0,100.0,4602,5000,43
20230519,2,51.2,141,152,0.0,100.0,4755,5000,42
20230520,2,51.3,141,152,0.0,100.0,4566,5000,71
20230521,3,59.8,139,152,0.0,100.0,4650,5000,92
20230522,2,47.1,136,152,0.0,100.0,4908,5000,49
20230523,4,87.1,111,152,0.0,41.7,4773,5000,142
20230524,2,50.2,121,152,0.0,100.0,4913,5000,37
20230525,2,47.5,131,152,0.0,100.0,4782,5000,80
20230526,3,55.8,126,152,0.0,100.0,4549,5000,30
20230527,2,53.6,135,152,0.0,100.0,4802,5000,51
20230528,2,53.8,135,152,0.0,100.0,4569,5000,55
20230529,2,50.2,139,153,0.0,100.0,4783,5000,48
20230530,3,57.9,134,153,0.0,100.0,4539,5000,57
20230531,2,47.4,139,153,0.0,100.0,4726,5000,48
20230601,3,57.4,135,153,0.0,100.0,4796,5000,57
20230602,3,58.2,136,153,0.0,100.0,4812,5000,62
20230603,2,51.0,132,153,0.0,100.0,4644,5000,67
20230604,2,52.9,128,153,0.0,100.0,4815,5000,54
20230605,2,52.0,140,153,0.0,100.0,4584,5000,56
20230606,2,47.2,132,153,0.0,100.0,4715,5000,55
20230607,2,53.2,129,153,0.0,100.0,4905,5000,38
20230608,2,51.3,143,153,0.0,100.0,4678,5000,59
20230609,2,47.3,125,153,0.0,100.0,4636,5000,70
20230610,2,51.2,128,153,0.0,100.0,4766,5000,51
20230611,2,51.3,143,153,0.0,100.0,4657,5000,76
20230612,3,55.8,139,153,0.0,100.0,4544,5000,46
20230613,2,50.5,133,153,0.0,100.0,4945,5000,45
20230614,3,55.4,140,153,0.0,100.0,4516,5000,37
20230615,2,51.5,129,153,0.0,100.0,4833,5000,46
20230616,3,57.1,130,153,0.0,100.0,4598,5000,71
20230617,3,56.5,143,153,0.0,100.0,4607,5000,54
20230618,2,51.5,137,153,0.0,100.0,4538,5000,62
20230619,3,58.2,132,153,0.0,100.0,4614,5000,64
20230620,3,55.3,137,153,0.0,100.0,4648,5000,65
20230621,2,49.6,145,154,0.0,100.0,4764,5000,54
20230622,3,57.0,144,154,0.0,100.0,4703,5000,45
20230623,3,58.4,128,154,0.0,100.0,4905,5000,48
20230624,2,52.3,134,154,0.0,100.0,4836,5000,59
20230625,2,52.5,137,154,0.0,100.0,4548,5000,56
20230626,2,54.0,146,154,0.0,100.0,4874,5000,66
20230627,3,56.8,139,154,0.0,100.0,4556,5000,62
20230628,3,58.1,145,154,0.0,100.0,4553,5000,58
20230629,2,52.5,142,154,0.0,100.0,4521,5000,35
20230630,3,58.6,128,154,0.0,100.0,4612,5000,46
20230701,2,47.7,127,154,0.0,100.0,4876,5000,63
20230702,4,85.4,127,154,0.0,52.6,4771,5000,153
20230703,2,50.1,130,154,0.0,100.0,4577,5000,69
20230704,2,53.3,137,154,0.0,100.0,4714,5000,72
20230705,2,50.9,147,154,0.0,100.0,4840,5000,54
20230706,2,51.3,130,154,0.0,100.0,4628,5000,68
20230707,2,52.7,144,154,0.0,100.0,4817,5000,54
20230708,3,57.1,132,154,0.0,100.0,4859,5000,52
20230709,3,58.0,139,154,0.0,100.0,4922,5000,51
20230710,3,55.5,134,154,0.0,100.0,4799,5000,59
20230711,3,55.9,143,154,0.0,100.0,4571,5000,58
20230712,5,100,132,154,0.0,60.0,4751,5000,192
20230713,3,56.8,146,154,0.0,100.0,4854,5000,78
20230714,2,48.1,126,155,0.0,100.0,4538,5000,52
20230715,2,52.0,142,155,0.0,100.0,4606,5000,61
20230716,3,57.0,139,155,0.0,100.0,4829,5000,55
20230717,2,49.6,131,155,0.0,100.0,4640,5000,60
20230718,3,55.5,135,155,0.0,100.0,4567,5000,65
20230719,4,93.9,118,155,0.0,47.3,4882,5000,155
20230720,2,50.4,137,155,0.0,100.0,4742,5000,65
20230721,3,56.0,135,155,0.0,100.0,4504,5000,72
20230722,3,57.8,131,155,0.0,100.0,4750,5000,86
20230723,2,50.0,133,155,0.0,100.0,4770,5000,57
20230724,2,52.2,128,155,0.0,100.0,4829,5000,39
20230725,2,53.3,145,155,0.0,100.0,4561,5000,36
20230726,2,51.1,134,155,0.0,100.0,4671,5000,39
20230727,2,50.0,129,155,0.0,100.0,4945,5000,60
20230728,3,57.6,147,155,0.0,100.0,4789,5000,73
20230729,3,59.9,132,155,0.0,100.0,4668,5000,46
20230730,2,49.7,133,155,0.0,100.0,4876,5000,47
20230731,3,59.8,140,155,0.0,100.0,4945,5000,54
20230801,2,53.4,143,155,0.0,100.0,4932,5000,28
20230802,3,58.8,127,155,0.0,100.0,4689,5000,40
20230803,2,48.4,136,155,0.0,100.0,4611,5000,67
20230804,3,55.4,146,155,0.0,100.0,4881,5000,50
20230805,3,59.5,131,155,0.0,100.0,4674,5000,55
20230806,4,94.4,128,155,0.0,50.6,4772,5000,148
20230807,2,52.2,145,156,0.0,100.0,4659,5000,75
20230808,2,52.7,127,156,0.0,100.0,4780,5000,75
20230809,3,59.8,140,156,0.0,100.0,4876,5000,55
20230810,2,50.4,129,156,0.0,100.0,4849,5000,33
20230811,3,56.8,132,156,0.0,100.0,4597,5000,55
20230812,2,54.6,128,156,0.0,100.0,4722,5000,61
20230813,2,51.5,134,156,0.0,100.0,4873,5000,41
20230814,3,69.5,135,156,0.0,100.0,4824,5000,85
20230815,2,49.5,148,156,0.0,100.0,4860,5000,36
20230816,3,57.8,127,156,0.0,100.0,4853,5000,44
20230817,2,51.5,144,156,0.0,100.0,4819,5000,66
20230818,2,49.2,133,156,0.0,100.0,4878,5000,59
20230819,3,58.8,143,156,0.0,100.0,4785,5000,63
20230820,2,51.1,141,156,0.0,100.0,4760,5000,71
20230821,2,54.7,147,156,0.0,100.0,4775,5000,30
20230822,3,56.9,128,156,0.0,100.0,4669,5000,65
20230823,3,55.6,140,156,0.0,100.0,4673,5000,48
20230824,2,52.9,145,156,0.0,100.0,4870,5000,48
20230825,3,56.3,139,156,0.0,100.0,4908,5000,23
20230826,2,51.0,133,156,0.0,100.0,4748,5000,61
20230827,2,50.7,146,156,0.0,100.0,4787,5000,67
20230828,2,48.8,135,156,0.0,100.0,4660,5000,67
20230829,2,53.4,143,156,0.0,100.0,4569,5000,54
20230830,3,60.0,148,157,0.0,100.0,4508,5000,50
20230831,2,51.0,135,157,0.0,100.0,4853,5000,56
20230901,2,53.5,149,157,0.0,100.0,4825,5000,70
20230902,3,60.1,150,157,0.0,100.0,4821,5000,42
20230903,3,55.9,142,157,0.0,100.0,4792,5000,81
20230904,3,59.7,132,157,0.0,100.0,4668,5000,54
20230905,3,58.0,137,157,0.0,100.0,4914,5000,79
20230906,2,49.7,141,157,0.0,100.0,4839,5000,46
20230907,3,55.6,130,157,0.0,100.0,4725,5000,48
20230908,3,56.0,139,157,0.0,100.0,4907,5000,46
20230909,3,60.2,143,157,0.0,100.0,4539,5000,74
20230910,2,49.9,145,157,0.0,100.0,4615,5000,73
20230911,2,53.5,133,157,0.0,100.0,4602,5000,65
20230912,2,53.3,129,157,0.0,100.0,4513,5000,52
20230913,2,53.3,131,157,0.0,100.0,4696,5000,55
20230914,2,53.0,131,157,0.0,100.0,4592,5000,64
20230915,2,52.9,150,157,0.0,100.0,4714,5000,68
20230916,3,59.2,133,157,0.0,100.0,4590,5000,53
20230917,2,53.8,139,157,0.0,100.0,4745,5000,63
20230918,3,58.9,146,157,0.0,100.0,4613,5000,74
20230919,3,74.6,141,157,0.0,78.7,4757,5000,126
20230920,2,52.7,149,157,0.0,100.0,4653,5000,73
20230921,3,59.9,147,157,0.0,100.0,4544,5000,56
20230922,2,54.0,144,158,0.0,100.0,4934,5000,46
20230923,3,61.0,144,158,0.0,100.0,4527,5000,74
20230924,3,56.6,130,158,0.0,100.0,4502,5000,54
20230925,3,60.2,131,158,0.0,100.0,4706,5000,44
20230926,3,55.4,142,158,0.0,100.0,4761,5000,44
20230927,4,85.5,122,158,0.0,48.3,4658,5000,139
20230928,3,55.8,132,158,0.0,100.0,4745,5000,70
20230929,4,82.3,132,158,0.0,60.6,4917,5000,108
20230930,3,56.0,131,158,0.0,100.0,4931,5000,43
20231001,3,56.0,139,158,0.0,100.0,4540,5000,50
20231002,2,50.9,140,158,0.0,100.0,4823,5000,62
20231003,2,51.7,134,158,0.0,100.0,4507,5000,34
20231004,3,59.1,141,158,0.0,100.0,4527,5000,54
20231005,2,54.8,150,158,0.0,100.0,4675,5000,60
20231006,2,53.1,140,158,0.0,100.0,4761,5000,52
20231007,2,51.4,143,158,0.0,100.0,4849,5000,42
20231008,3,59.7,147,158,0.0,100.0,4942,5000,55
20231009,3,55.1,150,158,0.0,100.0,4728,5000,56
20231010,3,58.7,142,158,0.0,100.0,4640,5000,61
20231011,2,51.5,134,158,0.0,100.0,4838,5000,67
20231012,2,53.6,135,158,0.0,100.0,4693,5000,54
20231013,4,83.6,129,158,0.0,70.8,4724,5000,100
20231014,2,52.7,128,158,0.0,100.0,4942,5000,56
20231015,3,56.5,140,158,0.0,100.0,4846,5000,61
20231016,3,60.7,128,159,0.0,100.0,4874,5000,32
20231017,3,55.6,142,159,0.0,100.0,4777,5000,76
20231018,3,56.7,147,159,0.0,100.0,4805,5000,38
20231019,3,74.9,126,159,0.0,63.9,4795,5000,134
20231020,2,54.9,144,159,0.0,100.0,4704,5000,70
20231021,3,58.2,146,159,0.0,100.0,4919,5000,72
20231022,3,56.3,149,159,0.0,100.0,4529,5000,52
20231023,2,54.5,149,159,0.0,100.0,4821,5000,65
20231024,3,57.2,139,159,0.0,100.0,4701,5000,68
20231025,3,56.1,146,159,0.0,100.0,4876,5000,54
20231026,3,59.3,137,159,0.0,100.0,4815,5000,61
20231027,3,61.6,148,159,0.0,100.0,4560,5000,71
20231028,3,59.4,150,159,0.0,100.0,4942,5000,70
20231029,3,60.3,140,159,0.0,100.0,4839,5000,19
20231030,2,51.6,131,159,0.0,100.0,4640,5000,61
20231031,3,73.3,146,159,0.0,100.0,4940,5000,91
20231101,3,56.2,151,159,0.0,100.0,4802,5000,48
20231102,2,54.8,134,159,0.0,100.0,4626,5000,53
20231103,2,53.6,148,159,0.0,100.0,4570,5000,61
20231104,3,56.6,142,159,0.0,100.0,4905,5000,52
20231105,3,62.4,140,159,0.0,100.0,4836,5000,60
20231106,3,56.7,140,159,0.0,100.0,4632,5000,65
20231107,3,59.9,149,159,0.0,100.0,4779,5000,71
20231108,2,51.2,149,160,0.0,100.0,4629,5000,54
20231109,3,59.2,143,160,0.0,100.0,4800,5000,54
20231110,3,61.4,133,160,0.0,100.0,4783,5000,55
20231111,2,54.7,134,160,0.0,100.0,4500,5000,57
20231112,2,53.8,130,160,0.0,100.0,4589,5000,64
20231113,3,61.4,133,160,0.0,100.0,4705,5000,56
20231114,2,50.9,133,160,0.0,100.0,4738,5000,52
20231115,3,58.1,140,160,0.0,100.0,4715,5000,67
20231116,3,59.3,150,160,0.0,100.0,4617,5000,57
20231117,3,61.5,130,160,0.0,100.0,4932,5000,66
20231118,2,52.1,151,160,0.0,100.0,4746,5000,40
20231119,3,60.6,140,160,0.0,100.0,4687,5000,53
20231120,3,56.1,147,160,0.0,100.0,4549,5000,28
20231121,3,62.6,137,160,0.0,100.0,4615,5000,38
20231122,2,54.5,153,160,0.0,100.0,4902,5000,63
20231123,2,53.6,142,160,0.0,100.0,4554,5000,69
20231124,3,58.7,144,160,0.0,100.0,4859,5000,61
20231125,3,58.2,150,160,0.0,100.0,4636,5000,58
20231126,3,57.8,148,160,0.0,100.0,4835,5000,49
20231127,2,51.6,139,160,0.0,100.0,4620,5000,41
20231128,3,61.6,137,160,0.0,100.0,4500,5000,72
20231129,3,72.9,129,160,0.0,100.0,4751,5000,67
20231130,3,55.8,143,160,0.0,100.0,4732,5000,54
20231201,3,59.0,143,161,0.0,100.0,4876,5000,64
20231202,3,57.5,130,161,0.0,100.0,4837,5000,38
20231203,2,54.4,139,161,4.5,100.0,4540,5000,47
20231204,3,56.2,136,161,8.9,100.0,4822,5000,89
20231205,3,57.8,143,161,11.6,100.0,4883,5000,54
20231206,2,54.5,131,161,14.6,100.0,4806,5000,60
20231207,2,54.7,153,161,17.1,100.0,4834,5000,48
20231208,2,52.4,142,161,21.5,100.0,4777,5000,54
20231209,3,58.5,141,161,24.5,100.0,4613,5000,45
20231210,2,54.5,139,161,28.8,100.0,4933,5000,65
20231211,3,56.2,145,161,32.5,100.0,4531,5000,75
20231212,3,62.8,143,161,36.0,100.0,4748,5000,39
20231213,5,100,129,161,39.4,52.2,4923,5000,171
20231214,3,58.4,129,161,43.6,100.0,4505,5000,46
20231215,2,52.6,152,161,47.6,100.0,4541,5000,58
20231216,3,58.0,130,161,50.6,100.0,4895,5000,67
20231217,3,60.2,130,161,55.3,100.0,4908,5000,70
20231218,2,52.7,133,161,58.6,100.0,4935,5000,55
20231219,3,61.9,148,161,63.0,100.0,4504,5000,58
20231220,2,54.9,134,161,67.6,100.0,4719,5000,84
20231221,3,62.0,131,161,71.3,100.0,4704,5000,69
20231222,3,58.4,137,161,76.3,100.0,4941,5000,73
20231223,3,56.8,137,161,79.2,100.0,4765,5000,62
20231224,2,54.6,150,161,82.7,100.0,4627,5000,63
20231225,3,57.8,149,162,86.6,100.0,4575,5000,47
20231226,3,59.4,137,162,90.3,100.0,4632,5000,82
20231227,3,61.2,152,162,95.1,100.0,4790,5000,57
20231228,3,55.5,135,162,97.8,100.0,4708,5000,80
20231229,2,53.7,147,162,100.0,100.0,4918,5000,70
20231230,3,61.3,143,162,100.0,100.0,4600,5000,61
20231231,3,63.7,150,162,100.0,100.0,4615,5000,50
20240101,3,63.5,140,162,100.0,100.0,4783,5000,62
20240102,3,59.1,145,162,100.0,100.0,4776,5000,60
20240103,3,62.8,132,162,100.0,100.0,4788,5000,38
20240104,2,54.4,135,162,100.0,100.0,4731,5000,57
20240105,3,58.4,143,162,100.0,100.0,4643,5000,87
20240106,3,58.3,140,162,100.0,100.0,4683,5000,64
20240107,2,53.0,144,162,100.0,100.0,4601,5000,65
20240108,3,60.4,148,162,100.0,100.0,4626,5000,77
20240109,3,61.0,137,162,100.0,100.0,4815,5000,74
20240110,4,99.9,131,162,100.0,61.1,4599,5000,167
20240111,2,53.7,154,162,100.0,100.0,4730,5000,53
20240112,2,53.3,142,162,100.0,100.0,4895,5000,57
20240113,3,57.4,134,162,100.0,100.0,4517,5000,62
20240114,3,60.2,146,162,100.0,100.0,4730,5000,71
20240115,2,53.3,143,162,100.0,100.0,4802,5000,46
20240116,3,62.5,150,162,100.0,100.0,4765,5000,50
20240117,3,64.1,132,163,100.0,100.0,4891,5000,67
20240118,3,56.9,155,163,100.0,100.0,4675,5000,62
20240119,3,57.0,133,163,100.0,100.0,4579,5000,59
20240120,3,59.8,151,163,100.0,100.0,4803,5000,59
20240121,4,98.0,124,163,100.0,62.5,4894,5000,145
20240122,2,54.0,149,163,100.0,100.0,4751,5000,44
