MonthDateKey,DepartmentKey,RoleKey,Headcount,Hires,Separations,CombatLosses,AverageMonthlyPayCredits,PayrollCostCredits
20231130,12,16,6997,146,57,0,600,4198200
20231130,12,3,2256,0,26,0,19000,42864000
20231130,13,13,10637,0,90,0,2800,29783600
20231130,13,16,2765,76,27,0,600,1659000
20231130,13,10,935,28,9,0,6400,5984000
20231130,13,4,312,6,3,0,12500,3900000
20231130,14,12,22737,341,150,0,3100,70484700
20231130,14,16,4377,278,41,0,600,2626200
20231130,14,4,1259,42,6,0,12500,15737500
20231130,14,18,1231,100,7,0,8500,10463500
20231130,15,11,19867,0,192,0,9200,182776400
20231130,15,12,4709,266,37,0,3100,14597900
20231130,15,16,11357,234,127,0,600,6814200
20231130,15,10,5263,0,59,0,6400,33683200
20231130,15,4,3711,294,15,0,12500,46387500
20231130,16,5,82269,1279,1246,338,4200,345529800
20231130,16,3,3022,0,32,0,19000,57418000
20231130,16,4,6244,0,69,0,12500,78050000
20231130,16,10,4354,242,36,0,6400,27865600
20231130,16,16,7641,274,31,0,600,4584600
20231130,17,14,9551,530,79,0,4600,43934600
20231130,17,5,3363,252,41,7,4200,14124600
20231130,17,16,1521,0,9,0,600,912600
20231130,17,4,868,0,7,0,12500,10850000
20231130,18,15,21231,402,244,0,11500,244156500
20231130,18,4,3589,120,31,0,12500,44862500
20231130,18,8,3533,62,20,0,4400,15545200
20231130,18,3,1811,44,15,0,19000,34409000
20231130,19,6,42312,2174,523,177,5600,236947200
20231130,19,10,27332,0,132,0,6400,174924800
20231130,19,16,13934,475,142,0,600,8360400
20231130,19,4,4522,0,21,0,12500,56525000
20231130,19,3,1884,149,20,0,19000,35796000
20231130,19,7,2753,125,37,14,5100,14040300
20231130,20,10,11553,0,115,0,6400,73939200
20231130,20,8,7846,498,83,0,4400,34522400
20231130,20,4,4466,167,49,0,12500,55825000
20231130,20,16,4563,169,43,0,600,2737800
20231130,20,3,1538,15,7,0,19000,29222000
20231130,21,10,25080,362,173,0,6400,160512000
20231130,21,8,14984,0,83,0,4400,65929600
20231130,21,4,9152,362,100,0,12500,114400000
20231130,21,16,8962,0,105,0,600,5377200
20231130,21,3,2967,0,30,0,19000,56373000
20231130,22,10,12268,1024,121,0,6400,78515200
20231130,22,16,12525,809,80,0,600,7515000
20231130,22,17,3456,0,30,0,900,3110400
20231130,22,4,2399,0,21,0,12500,29987500
20231130,23,1,3590,166,28,0,42000,150780000
20231130,23,2,10213,765,103,0,28000,285964000
20231130,23,3,12869,0,142,0,19000,244511000
20231130,23,8,13705,0,161,0,4400,60302000
20231130,23,17,4619,174,49,0,900,4157100
20231130,24,10,11837,571,114,0,6400,75756800
20231130,24,8,7221,0,78,0,4400,31772400
20231130,24,4,4661,38,31,0,12500,58262500
20231130,24,16,4403,0,22,0,600,2641800
20231130,24,3,1544,11,6,0,19000,29336000
20231231,1,7,73630,2610,1135,349,5100,375513000
20231231,1,9,31002,746,316,0,7800,241815600
20231231,1,3,5834,0,44,0,19000,110846000
20231231,1,4,11554,0,136,0,12500,144425000
20231231,1,16,27162,988,201,0,600,16297200
20231231,2,7,60372,0,829,285,5100,307897200
20231231,2,10,13622,520,155,0,6400,87180800
20231231,2,4,6925,0,48,0,12500,86562500
20231231,2,16,6100,0,28,0,600,3660000
20231231,3,7,39945,1345,362,154,5100,203719500
20231231,3,10,10449,0,89,0,6400,66873600
20231231,3,4,5416,101,34,0,12500,67700000
20231231,3,16,4862,295,56,0,600,2917200
20231231,4,10,29272,0,121,0,6400,187340800
20231231,4,8,18254,0,187,0,4400,80317600
20231231,4,4,11627,351,79,0,12500,145337500
20231231,4,16,11604,905,109,0,600,6962400
20231231,4,3,3750,0,40,0,19000,71250000
20231231,5,10,17460,389,189,0,6400,111744000
20231231,5,8,11653,880,107,0,4400,51273200
20231231,5,4,6742,0,63,0,12500,84275000
20231231,5,16,6572,166,60,0,600,3943200
20231231,5,3,2210,0,21,0,19000,41990000
20231231,6,9,106053,0,465,0,7800,827213400
20231231,6,10,34511,0,143,0,6400,220870400
20231231,6,16,22570,499,252,0,600,13542000
20231231,6,3,5619,296,46,0,19000,106761000
20231231,6,4,9066,0,95,0,12500,113325000
20231231,7,10,37497,1562,445,0,6400,239980800
20231231,7,8,23706,1966,167,0,4400,104306400
20231231,7,4,13553,0,122,0,12500,169412500
20231231,7,16,13938,317,80,0,600,8362800
20231231,7,3,4379,120,40,0,19000,83201000
20231231,8,10,22968,0,144,0,6400,146995200
20231231,8,8,14465,0,114,0,4400,63646000
20231231,8,4,8957,275,96,0,12500,111962500
20231231,8,16,9472,565,62,0,600,5683200
20231231,8,3,3065,71,27,0,19000,58235000
20231231,9,10,30969,2180,190,0,6400,198201600
20231231,9,8,19657,138,140,0,4400,86490800
20231231,9,4,11126,0,85,0,12500,139075000
20231231,9,16,11806,412,112,0,600,7083600
20231231,9,3,3726,169,29,0,19000,70794000
20231231,10,10,29918,1624,316,0,6400,191475200
20231231,10,8,17982,0,143,0,4400,79120800
20231231,10,4,10908,233,47,0,12500,136350000
20231231,10,16,11670,367,85,0,600,7002000
20231231,10,3,3930,140,46,0,19000,74670000
20231231,11,10,49182,2516,451,0,6400,314764800
20231231,11,8,30590,0,166,0,4400,134596000
20231231,11,4,17588,0,148,0,12500,219850000
20231231,11,16,18432,22,134,0,600,11059200
20231231,11,3,5992,53,31,0,19000,113848000
20231231,12,10,17484,194,147,0,6400,111897600
20231231,12,8,10963,0,65,0,4400,48237200
20231231,12,4,7135,563,55,0,12500,89187500
20231231,12,16,6581,0,56,0,600,3948600
20231231,12,3,2301,56,11,0,19000,43719000
20231231,13,13,11420,886,103,0,2800,31976000
20231231,13,16,2768,34,31,0,600,1660800
20231231,13,10,885,0,6,0,6400,5664000
20231231,13,4,315,4,1,0,12500,3937500
20231231,14,12,24374,1824,187,0,3100,75559400
20231231,14,16,4306,0,25,0,600,2583600
20231231,14,4,1219,0,7,0,12500,15237500
20231231,14,18,1240,14,5,0,8500,10540000
20231231,15,11,19549,0,160,0,9200,179850800
20231231,15,12,4705,47,51,0,3100,14585500
20231231,15,16,11708,405,54,0,600,7024800
20231231,15,10,5181,0,47,0,6400,33158400
20231231,15,4,3567,0,35,0,12500,44587500
20231231,16,5,81088,0,1123,160,4200,340569600
20231231,16,3,3120,119,21,0,19000,59280000
20231231,16,4,6483,273,34,0,12500,81037500
20231231,16,10,4062,0,31,0,6400,25996800
20231231,16,16,7161,0,29,0,600,4296600
20231231,17,14,9092,0,97,0,4600,41823200
20231231,17,5,3238,0,40,18,4200,13599600
20231231,17,16,1538,29,12,0,600,922800
20231231,17,4,864,1,5,0,12500,10800000
20231231,18,15,20159,0,116,0,11500,231828500
20231231,18,4,3683,112,18,0,12500,46037500
20231231,18,8,3508,6,31,0,4400,15435200
20231231,18,3,1735,0,12,0,19000,32965000
20231231,19,6,39469,0,382,147,5600,221026400
20231231,19,10,27975,862,219,0,6400,179040000
20231231,19,16,13692,0,83,0,600,8215200
20231231,19,4,4533,59,48,0,12500,56662500
20231231,19,3,1863,0,16,0,19000,35397000
20231231,19,7,2824,109,38,7,5100,14402400
20231231,20,10,12506,1090,137,0,6400,80038400
20231231,20,8,7708,0,82,0,4400,33915200
20231231,20,4,4552,122,36,0,12500,56900000
20231231,20,16,4590,54,27,0,600,2754000
20231231,20,3,1436,0,8,0,19000,27284000
20231231,21,10,24702,0,188,0,6400,158092800
20231231,21,8,14818,0,165,0,4400,65199200
20231231,21,4,9135,83,100,0,12500,114187500
20231231,21,16,8921,59,100,0,600,5352600
20231231,21,3,3054,117,30,0,19000,58026000
20231231,22,10,11907,0,109,0,6400,76204800
20231231,22,16,12181,0,113,0,600,7308600
20231231,22,17,3565,139,30,0,900,3208500
20231231,22,4,2367,0,16,0,12500,29587500
20231231,23,1,3585,24,29,0,42000,150570000
20231231,23,2,10107,7,113,0,28000,282996000
20231231,23,3,13548,769,90,0,19000,257412000
20231231,23,8,12936,0,105,0,4400,56918400
20231231,23,17,4519,0,30,0,900,4067100
20231231,24,10,12065,317,89,0,6400,77216000
20231231,24,8,7663,473,31,0,4400,33717200
20231231,24,4,4310,0,24,0,12500,53875000
20231231,24,16,4618,241,26,0,600,2770800
20231231,24,3,1505,0,12,0,19000,28595000
20240131,1,7,72716,0,670,274,5100,370851600
20240131,1,9,31075,250,177,0,7800,242385000
20240131,1,3,6180,413,67,0,19000,117420000
20240131,1,4,12710,1265,109,0,12500,158875000
20240131,1,16,26863,0,121,0,600,16117800
20240131,2,7,64934,5284,722,306,5100,331163400
20240131,2,10,13841,356,137,0,6400,88582400
20240131,2,4,7559,721,87,0,12500,94487500
20240131,2,16,6551,497,46,0,600,3930600
20240131,3,7,39168,0,563,178,5100,199756800
20240131,3,10,10735,348,62,0,6400,68704000
20240131,3,4,5635,253,34,0,12500,70437500
20240131,3,16,4892,63,33,0,600,2935200
20240131,4,10,29121,21,172,0,6400,186374400
20240131,4,8,18119,0,117,0,4400,79723600
20240131,4,4,11166,0,117,0,12500,139575000
20240131,4,16,11546,55,113,0,600,6927600
20240131,4,3,3734,24,40,0,19000,70946000
20240131,5,10,17567,225,118,0,6400,112428800
20240131,5,8,11159,0,80,0,4400,49099600
20240131,5,4,6535,0,62,0,12500,81687500
20240131,5,16,6928,434,78,0,600,4156800
20240131,5,3,2209,11,12,0,19000,41971000
20240131,6,9,112169,7154,1038,0,7800,874918200
20240131,6,10,35753,1566,324,0,6400,228819200
20240131,6,16,22241,0,188,0,600,13344600
20240131,6,3,5545,0,40,0,19000,105355000
20240131,6,4,9189,194,71,0,12500,114862500
20240131,7,10,35734,0,294,0,6400,228697600
20240131,7,8,22681,0,110,0,4400,99796400
20240131,7,4,13476,63,140,0,12500,168450000
20240131,7,16,13655,0,106,0,600,8193000
20240131,7,3,4373,43,49,0,19000,83087000
20240131,8,10,25159,2363,172,0,6400,161017600
20240131,8,8,15295,998,168,0,4400,67298000
20240131,8,4,9083,191,65,0,12500,113537500
20240131,8,16,8942,0,88,0,600,5365200
20240131,8,3,2963,0,32,0,19000,56297000
20240131,9,10,30459,0,347,0,6400,194937600
20240131,9,8,18276,0,192,0,4400,80414400
20240131,9,4,11682,604,48,0,12500,146025000
20240131,9,16,11515,0,63,0,600,6909000
20240131,9,3,3876,184,34,0,19000,73644000
20240131,10,10,31393,1659,184,0,6400,200915200
20240131,10,8,19770,1980,192,0,4400,86988000
20240131,10,4,11886,1026,48,0,12500,148575000
20240131,10,16,10924,0,121,0,600,6554400
20240131,10,3,3722,0,43,0,19000,70718000
20240131,11,10,48387,0,559,0,6400,309676800
20240131,11,8,29801,0,344,0,4400,131124400
20240131,11,4,18301,920,207,0,12500,228762500
20240131,11,16,18311,33,154,0,600,10986600
20240131,11,3,6280,332,44,0,19000,119320000
20240131,12,10,18576,1273,181,0,6400,118886400
20240131,12,8,11495,637,105,0,4400,50578000
20240131,12,4,6731,0,59,0,12500,84137500
20240131,12,16,6912,391,60,0,600,4147200
20240131,12,3,2279,4,26,0,19000,43301000
20240131,13,13,11035,0,111,0,2800,30898000
20240131,13,16,2841,95,22,0,600,1704600
20240131,13,10,868,0,10,0,6400,5555200
20240131,13,4,317,4,2,0,12500,3962500
20240131,14,12,22670,0,192,0,3100,70277000
20240131,14,16,4176,0,21,0,600,2505600
20240131,14,4,1195,0,11,0,12500,14937500
20240131,14,18,1270,37,7,0,8500,10795000
20240131,15,11,21532,2076,93,0,9200,198094400
20240131,15,12,4363,0,20,0,3100,13525300
20240131,15,16,11557,0,52,0,600,6934200
20240131,15,10,5589,438,30,0,6400,35769600
20240131,15,4,3744,201,24,0,12500,46800000
20240131,16,5,83537,3624,1175,477,4200,350855400
20240131,16,3,3293,207,34,0,19000,62567000
20240131,16,4,6588,166,61,0,12500,82350000
20240131,16,10,4153,124,33,0,6400,26579200
20240131,16,16,7561,433,33,0,600,4536600
20240131,17,14,9549,514,57,0,4600,43925400
20240131,17,5,3494,313,57,16,4200,14674800
20240131,17,16,1464,0,13,0,600,878400
20240131,17,4,940,80,4,0,12500,11750000
20240131,18,15,22291,2226,94,0,11500,256346500
20240131,18,4,3612,0,25,0,12500,45150000
20240131,18,8,3581,101,28,0,4400,15756400
20240131,18,3,1813,90,12,0,19000,34447000
20240131,19,6,42569,3584,484,119,5600,238386400
20240131,19,10,27133,0,163,0,6400,173651200
20240131,19,16,13088,0,156,0,600,7852800
20240131,19,4,4650,164,47,0,12500,58125000
20240131,19,3,1758,0,7,0,19000,33402000
20240131,19,7,2832,42,34,6,5100,14443200
20240131,20,10,12403,0,92,0,6400,79379200
20240131,20,8,7676,34,66,0,4400,33774400
20240131,20,4,4438,0,38,0,12500,55475000
20240131,20,16,4713,179,56,0,600,2827800
20240131,20,3,1479,58,15,0,19000,28101000
20240131,21,10,24612,147,237,0,6400,157516800
20240131,21,8,15214,571,175,0,4400,66941600
20240131,21,4,9141,104,98,0,12500,114262500
20240131,21,16,9466,600,55,0,600,5679600
20240131,21,3,2912,0,30,0,19000,55328000
20240131,22,10,11739,0,130,0,6400,75129600
20240131,22,16,12000,0,104,0,600,7200000
20240131,22,17,3539,8,34,0,900,3185100
20240131,22,4,2553,202,16,0,12500,31912500
20240131,23,1,3526,0,19,0,42000,148092000
20240131,23,2,9669,0,72,0,28000,270732000
20240131,23,3,14168,705,85,0,19000,269192000
20240131,23,8,14188,1343,91,0,4400,62427200
20240131,23,17,4644,175,50,0,900,4179600
20240131,24,10,12437,499,127,0,6400,79596800
20240131,24,8,7362,0,49,0,4400,32392800
20240131,24,4,4497,219,32,0,12500,56212500
20240131,24,16,4361,0,30,0,600,2616600
20240131,24,3,1452,0,11,0,19000,27588000
20240229,1,7,77070,4963,609,138,5100,393057000
20240229,1,9,29962,0,327,0,7800,233703600
20240229,1,3,5926,0,43,0,19000,112594000
20240229,1,4,12283,0,131,0,12500,153537500
20240229,1,16,28903,2181,141,0,600,17341800
20240229,2,7,63041,0,1073,342,5100,321509100
20240229,2,10,13691,0,71,0,6400,87622400
20240229,2,4,7092,0,47,0,12500,88650000
20240229,2,16,6144,0,56,0,600,3686400
20240229,3,7,38502,0,451,169,5100,196360200
20240229,3,10,11492,870,113,0,6400,73548800
20240229,3,4,5407,0,39,0,12500,67587500
20240229,3,16,5008,150,34,0,600,3004800
20240229,4,10,29449,586,258,0,6400,188473600
20240229,4,8,19479,1482,122,0,4400,85707600
20240229,4,4,12015,928,79,0,12500,150187500
20240229,4,16,11716,230,60,0,600,7029600
20240229,4,3,3795,106,45,0,19000,72105000
20240229,5,10,18005,525,87,0,6400,115232000
20240229,5,8,11044,0,102,0,4400,48593600
20240229,5,4,6714,221,42,0,12500,83925000
20240229,5,16,6571,0,34,0,600,3942600
20240229,5,3,2219,26,16,0,19000,42161000
20240229,6,9,112639,1590,1120,0,7800,878584200
20240229,6,10,35680,309,382,0,6400,228352000
20240229,6,16,22897,811,155,0,600,13738200
20240229,6,3,5551,60,54,0,19000,105469000
20240229,6,4,9041,0,38,0,12500,113012500
20240229,7,10,35964,625,395,0,6400,230169600
20240229,7,8,23295,729,115,0,4400,102498000
20240229,7,4,14313,947,110,0,12500,178912500
20240229,7,16,13989,447,113,0,600,8393400
20240229,7,3,4747,423,49,0,19000,90193000
20240229,8,10,23426,0,220,0,6400,149926400
20240229,8,8,15777,563,81,0,4400,69418800
20240229,8,4,8965,0,107,0,12500,112062500
20240229,8,16,9572,733,103,0,600,5743200
20240229,8,3,3190,261,34,0,19000,60610000
20240229,9,10,30030,0,203,0,6400,192192000
20240229,9,8,19357,1281,200,0,4400,85170800
20240229,9,4,12041,466,107,0,12500,150512500
20240229,9,16,12055,657,117,0,600,7233000
20240229,9,3,3816,0,45,0,19000,72504000
20240229,10,10,30685,0,202,0,6400,196384000
20240229,10,8,19757,104,117,0,4400,86930800
20240229,10,4,11566,0,103,0,12500,144575000
20240229,10,16,11160,291,55,0,600,6696000
20240229,10,3,3727,31,26,0,19000,70813000
20240229,11,10,48363,458,482,0,6400,309523200
20240229,11,8,29838,298,261,0,4400,131287200
20240229,11,4,18067,0,184,0,12500,225837500
20240229,11,16,19103,973,181,0,600,11461800
20240229,11,3,5955,0,39,0,19000,113145000
20240229,12,10,17750,0,132,0,6400,113600000
20240229,12,8,11858,463,100,0,4400,52175200
20240229,12,4,6823,135,43,0,12500,85287500
20240229,12,16,6788,0,72,0,600,4072800
20240229,12,3,2216,0,15,0,19000,42104000
20240229,13,13,11702,795,128,0,2800,32765600
20240229,13,16,2833,20,28,0,600,1699800
20240229,13,10,913,55,10,0,6400,5843200
20240229,13,4,302,0,3,0,12500,3775000
20240229,14,12,24108,1685,247,0,3100,74734800
20240229,14,16,4461,306,21,0,600,2676600
20240229,14,4,1270,89,14,0,12500,15875000
20240229,14,18,1182,0,13,0,8500,10047000
20240229,15,11,19680,0,94,0,9200,181056000
20240229,15,12,4373,58,48,0,3100,13556300
20240229,15,16,10959,0,53,0,600,6575400
20240229,15,10,5570,22,41,0,6400,35648000
20240229,15,4,3772,60,32,0,12500,47150000
20240229,16,5,85884,3799,1452,441,4200,360712800
20240229,16,3,3093,0,22,0,19000,58767000
20240229,16,4,6310,0,27,0,12500,78875000
20240229,16,10,4347,245,51,0,6400,27820800
20240229,16,16,7371,0,80,0,600,4422600
20240229,17,14,9434,0,52,0,4600,43396400
20240229,17,5,3251,0,29,8,4200,13654200
20240229,17,16,1458,0,6,0,600,874800
20240229,17,4,878,0,3,0,12500,10975000
20240229,18,15,21948,0,198,0,11500,252402000
20240229,18,4,3725,132,19,0,12500,46562500
20240229,18,8,3840,300,41,0,4400,16896000
20240229,18,3,1905,110,18,0,19000,36195000
20240229,19,6,41234,0,620,141,5600,230910400
20240229,19,10,28291,1310,152,0,6400,181062400
20240229,19,16,14392,1410,106,0,600,8635200
20240229,19,4,4481,0,23,0,12500,56012500
20240229,19,3,1916,166,8,0,19000,36404000
20240229,19,7,2785,0,21,10,5100,14203500
20240229,20,10,12747,435,91,0,6400,81580800
20240229,20,8,7403,0,53,0,4400,32573200
20240229,20,4,4437,47,48,0,12500,55462500
20240229,20,16,4569,0,41,0,600,2741400
20240229,20,3,1567,100,12,0,19000,29773000
20240229,21,10,23801,0,230,0,6400,152326400
20240229,21,8,14601,0,147,0,4400,64244400
20240229,21,4,8972,0,61,0,12500,112150000
20240229,21,16,9588,229,107,0,600,5752800
20240229,21,3,2966,84,30,0,19000,56354000
20240229,22,10,12380,766,125,0,6400,79232000
20240229,22,16,12682,766,84,0,600,7609200
20240229,22,17,3617,97,19,0,900,3255300
20240229,22,4,2437,0,24,0,12500,30462500
20240229,23,1,3593,89,22,0,42000,150906000
20240229,23,2,9803,218,84,0,28000,274484000
20240229,23,3,14217,215,166,0,19000,270123000
20240229,23,8,14253,235,170,0,4400,62713200
20240229,23,17,4770,180,54,0,900,4293000
20240229,24,10,12193,0,58,0,6400,78035200
20240229,24,8,7290,0,43,0,4400,32076000
20240229,24,4,4374,0,40,0,12500,54675000
20240229,24,16,4550,237,48,0,600,2730000
20240229,24,3,1543,103,12,0,19000,29317000
20240331,1,7,74958,0,706,213,5100,382285800
20240331,1,9,32389,2639,212,0,7800,252634200
20240331,1,3,5938,46,34,0,19000,112822000
20240331,1,4,12668,501,116,0,12500,158350000
20240331,1,16,27291,0,231,0,600,16374600
20240331,2,7,68023,5937,955,230,5100,346917300
20240331,2,10,13543,8,156,0,6400,86675200
20240331,2,4,7789,739,42,0,12500,97362500
20240331,2,16,6287,196,53,0,600,3772200
20240331,3,7,40183,1955,274,51,5100,204933300
20240331,3,10,11596,154,50,0,6400,74214400
20240331,3,4,5449,105,63,0,12500,68112500
20240331,3,16,4957,0,35,0,600,2974200
20240331,4,10,31325,2190,314,0,6400,200480000
20240331,4,8,20052,747,174,0,4400,88228800
20240331,4,4,11311,0,97,0,12500,141387500
20240331,4,16,11128,0,74,0,600,6676800
20240331,4,3,3780,7,22,0,19000,71820000
20240331,5,10,19137,1211,79,0,6400,122476800
20240331,5,8,11484,556,116,0,4400,50529600
20240331,5,4,7151,497,60,0,12500,89387500
20240331,5,16,6904,373,40,0,600,4142400
20240331,5,3,2305,96,10,0,19000,43795000
20240331,6,9,108665,0,967,0,7800,847587000
20240331,6,10,38455,3215,440,0,6400,246112000
20240331,6,16,21670,0,196,0,600,13002000
20240331,6,3,5786,297,62,0,19000,109934000
20240331,6,4,9744,808,105,0,12500,121800000
20240331,7,10,35716,22,270,0,6400,228582400
20240331,7,8,23007,0,141,0,4400,101230800
20240331,7,4,14648,481,146,0,12500,183100000
20240331,7,16,14346,525,168,0,600,8607600
20240331,7,3,4714,5,38,0,19000,89566000
20240331,8,10,24710,1383,99,0,6400,158144000
20240331,8,8,16251,630,156,0,4400,71504400
20240331,8,4,9542,649,72,0,12500,119275000
20240331,8,16,9235,0,44,0,600,5541000
20240331,8,3,3066,0,20,0,19000,58254000
20240331,9,10,30987,1186,229,0,6400,198316800
20240331,9,8,19380,157,134,0,4400,85272000
20240331,9,4,11326,0,90,0,12500,141575000
20240331,9,16,11501,0,74,0,600,6900600
20240331,9,3,3913,142,45,0,19000,74347000
20240331,10,10,29813,0,124,0,6400,190803200
20240331,10,8,18543,0,195,0,4400,81589200
20240331,10,4,11140,0,80,0,12500,139250000
20240331,10,16,12059,982,83,0,600,7235400
20240331,10,3,4021,312,18,0,19000,76399000
20240331,11,10,51477,3728,614,0,6400,329452800
20240331,11,8,31026,1383,195,0,4400,136514400
20240331,11,4,18006,143,204,0,12500,225075000
20240331,11,16,18725,0,204,0,600,11235000
20240331,11,3,6362,436,29,0,19000,120878000
20240331,12,10,18618,1068,200,0,6400,119155200
20240331,12,8,11422,0,82,0,4400,50256800
20240331,12,4,6781,34,76,0,12500,84762500
20240331,12,16,6726,12,74,0,600,4035600
20240331,12,3,2220,25,21,0,19000,42180000
20240331,13,13,11725,82,59,0,2800,32830000
20240331,13,16,2652,0,11,0,600,1591200
20240331,13,10,925,16,4,0,6400,5920000
20240331,13,4,299,0,1,0,12500,3737500
20240331,14,12,24382,406,132,0,3100,75584200
20240331,14,16,4499,72,34,0,600,2699400
20240331,14,4,1241,0,14,0,12500,15512500
20240331,14,18,1181,9,10,0,8500,10038500
20240331,15,11,21763,2312,229,0,9200,200219600
20240331,15,12,4465,129,37,0,3100,13841500
20240331,15,16,12124,1234,69,0,600,7274400
20240331,15,10,5517,0,34,0,6400,35308800
20240331,15,4,3815,65,22,0,12500,47687500
20240331,16,5,84426,0,874,194,4200,354589200
20240331,16,3,3218,153,28,0,19000,61142000
20240331,16,4,6606,373,77,0,12500,82575000
20240331,16,10,4196,0,41,0,6400,26854400
20240331,16,16,7575,279,75,0,600,4545000
20240331,17,14,9660,318,92,0,4600,44436000
20240331,17,5,3255,31,27,14,4200,13671000
20240331,17,16,1479,28,7,0,600,887400
20240331,17,4,888,19,9,0,12500,11100000
20240331,18,15,20628,0,83,0,11500,237222000
20240331,18,4,3877,178,26,0,12500,48462500
20240331,18,8,3863,55,32,0,4400,16997200
20240331,18,3,1774,0,13,0,19000,33706000
20240331,19,6,41471,576,339,97,5600,232237600
20240331,19,10,29266,1262,287,0,6400,187302400
20240331,19,16,13260,0,81,0,600,7956000
20240331,19,4,4623,167,25,0,12500,57787500
20240331,19,3,1897,1,20,0,19000,36043000
20240331,19,7,2873,133,45,14,5100,14652300
20240331,20,10,12756,94,85,0,6400,81638400
20240331,20,8,7927,573,49,0,4400,34878800
20240331,20,4,4528,139,48,0,12500,56600000
20240331,20,16,4699,172,42,0,600,2819400
20240331,20,3,1610,54,11,0,19000,30590000
20240331,21,10,26023,2519,297,0,6400,166547200
20240331,21,8,15725,1253,129,0,4400,69190000
20240331,21,4,9572,700,100,0,12500,119650000
20240331,21,16,9748,253,93,0,600,5848800
20240331,21,3,3033,97,30,0,19000,57627000
20240331,22,10,12015,0,62,0,6400,76896000
20240331,22,16,12511,0,99,0,600,7506600
20240331,22,17,3797,208,28,0,900,3417300
20240331,22,4,2546,123,14,0,12500,31825000
20240331,23,1,3571,0,18,0,42000,149982000
20240331,23,2,10425,731,109,0,28000,291900000
20240331,23,3,13448,0,110,0,19000,255512000
20240331,23,8,13394,0,154,0,4400,58933600
20240331,23,17,4861,130,39,0,900,4374900
20240331,24,10,12108,34,119,0,6400,77491200
20240331,24,8,8026,802,66,0,4400,35314400
20240331,24,4,4600,266,40,0,12500,57500000
20240331,24,16,4613,109,46,0,600,2767800
20240331,24,3,1521,0,13,0,19000,28899000
20240430,1,7,74747,436,647,204,5100,381209700
20240430,1,9,31450,0,232,0,7800,245310000
20240430,1,3,6532,666,72,0,19000,124108000
20240430,1,4,12920,306,54,0,12500,161500000
20240430,1,16,27634,607,264,0,600,16580400
20240430,2,7,66365,0,908,355,5100,338461500
20240430,2,10,14344,945,144,0,6400,91801600
20240430,2,4,7456,0,63,0,12500,93200000
20240430,2,16,6574,331,44,0,600,3944400
20240430,3,7,39728,1,456,203,5100,202612800
20240430,3,10,11406,0,107,0,6400,72998400
20240430,3,4,5399,0,40,0,12500,67487500
20240430,3,16,4882,0,37,0,600,2929200
20240430,4,10,29839,0,249,0,6400,190969600
20240430,4,8,18750,0,208,0,4400,82500000
20240430,4,4,12332,1143,122,0,12500,154150000
20240430,4,16,11611,618,135,0,600,6966600
20240430,4,3,3991,229,18,0,19000,75829000
20240430,5,10,18671,0,145,0,6400,119494400
20240430,5,8,11314,0,74,0,4400,49781600
20240430,5,4,7361,252,42,0,12500,92012500
20240430,5,16,6832,0,31,0,600,4099200
20240430,5,3,2418,129,16,0,19000,45942000
20240430,6,9,108166,293,792,0,7800,843694800
20240430,6,10,37198,0,284,0,6400,238067200
20240430,6,16,22965,1434,139,0,600,13779000
20240430,6,3,5666,0,55,0,19000,107654000
20240430,6,4,9523,0,102,0,12500,119037500
20240430,7,10,36690,1250,276,0,6400,234816000
20240430,7,8,22843,109,273,0,4400,100509200
20240430,7,4,14265,0,149,0,12500,178312500
20240430,7,16,14333,132,145,0,600,8599800
20240430,7,3,4664,0,44,0,19000,88616000
20240430,8,10,24687,154,177,0,6400,157996800
20240430,8,8,15924,0,169,0,4400,70065600
20240430,8,4,9391,0,60,0,12500,117387500
20240430,8,16,9506,365,94,0,600,5703600
20240430,8,3,3063,32,35,0,19000,58197000
20240430,9,10,31888,1090,189,0,6400,204083200
20240430,9,8,19812,655,223,0,4400,87172800
20240430,9,4,11951,728,103,0,12500,149387500
20240430,9,16,11805,371,67,0,600,7083000
20240430,9,3,4052,184,45,0,19000,76988000
20240430,10,10,31548,2086,351,0,6400,201907200
20240430,10,8,20075,1637,105,0,4400,88330000
20240430,10,4,11444,353,49,0,12500,143050000
20240430,10,16,11817,0,108,0,600,7090200
20240430,10,3,3796,0,24,0,19000,72124000
20240430,11,10,49164,0,492,0,6400,314649600
20240430,11,8,31889,1092,229,0,4400,140311600
20240430,11,4,19561,1777,222,0,12500,244512500
20240430,11,16,19464,915,176,0,600,11678400
20240430,11,3,6508,183,37,0,19000,123652000
20240430,12,10,18975,495,138,0,6400,121440000
20240430,12,8,12231,859,50,0,4400,53816400
20240430,12,4,7180,442,43,0,12500,89750000
20240430,12,16,7071,376,31,0,600,4242600
20240430,12,3,2315,112,17,0,19000,43985000
20240430,13,13,11990,385,120,0,2800,33572000
20240430,13,16,2954,334,32,0,600,1772400
20240430,13,10,920,4,9,0,6400,5888000
20240430,13,4,306,8,1,0,12500,3825000
20240430,14,12,24644,374,112,0,3100,76396400
20240430,14,16,4464,18,53,0,600,2678400
20240430,14,4,1285,52,8,0,12500,16062500
20240430,14,18,1262,90,9,0,8500,10727000
20240430,15,11,20648,0,166,0,9200,189961600
20240430,15,12,4538,99,26,0,3100,14067800
20240430,15,16,11653,0,106,0,600,6991800
