MonthDateKey,DepartmentKey,RoleKey,BudgetedHeadcount,BudgetedAvgMonthlyPayCredits,BudgetedPayrollCostCredits
20210901,18,15,16208,11244,182242752
20211001,18,15,16208,11244,182242752
20211101,18,15,16208,11244,182242752
20211201,18,15,16208,11244,182242752
20220101,18,15,17280,11814,204145920
20220201,18,15,17280,11814,204145920
20220301,18,15,17280,11814,204145920
20220401,18,15,17280,11814,204145920
20220501,18,15,17280,11814,204145920
20220601,18,15,17280,11814,204145920
20220701,18,15,17280,11814,204145920
20220801,18,15,17280,11814,204145920
20220901,18,15,17280,11814,204145920
20221001,18,15,17280,11814,204145920
20221101,18,15,17280,11814,204145920
20221201,18,15,17280,11814,204145920
20230101,18,15,18232,11278,205620496
20230201,18,15,18232,11278,205620496
20230301,18,15,18232,11278,205620496
20230401,18,15,18232,11278,205620496
20230501,18,15,18232,11278,205620496
20230601,18,15,18232,11278,205620496
20230701,18,15,18232,11278,205620496
20230801,18,15,18232,11278,205620496
20230901,18,15,18232,11278,205620496
20231001,18,15,18232,11278,205620496
20231101,18,15,18232,11278,205620496
20231201,18,15,18232,11278,205620496
20240101,18,15,23858,11203,267281174
20240201,18,15,23858,11203,267281174
20240301,18,15,23858,11203,267281174
20240401,18,15,23858,11203,267281174
20240501,18,15,23858,11203,267281174
20240601,18,15,23858,11203,267281174
20240701,18,15,23858,11203,267281174
20240801,18,15,23858,11203,267281174
20240901,18,15,23858,11203,267281174
20241001,18,15,23858,11203,267281174
20241101,18,15,23858,11203,267281174
20241201,18,15,23858,11203,267281174
20190101,19,3,1101,19127,21058827
20190201,19,3,1101,19127,21058827
20190301,19,3,1101,19127,21058827
20190401,19,3,1101,19127,21058827
20190501,19,3,1101,19127,21058827
20190601,19,3,1101,19127,21058827
20190701,19,3,1101,19127,21058827
20190801,19,3,1101,19127,21058827
20190901,19,3,1101,19127,21058827
20191001,19,3,1101,19127,21058827
20191101,19,3,1101,19127,21058827
20191201,19,3,1101,19127,21058827
20200101,19,3,1349,19268,25992532
20200201,19,3,1349,19268,25992532
20200301,19,3,1349,19268,25992532
20200401,19,3,1349,19268,25992532
20200501,19,3,1349,19268,25992532
20200601,19,3,1349,19268,25992532
20200701,19,3,1349,19268,25992532
20200801,19,3,1349,19268,25992532
20200901,19,3,1349,19268,25992532
20201001,19,3,1349,19268,25992532
20201101,19,3,1349,19268,25992532
20201201,19,3,1349,19268,25992532
20210101,19,3,1580,19301,30495580
20210201,19,3,1580,19301,30495580
20210301,19,3,1580,19301,30495580
20210401,19,3,1580,19301,30495580
20210501,19,3,1580,19301,30495580
20210601,19,3,1580,19301,30495580
20210701,19,3,1580,19301,30495580
20210801,19,3,1580,19301,30495580
20210901,19,3,1580,19301,30495580
20211001,19,3,1580,19301,30495580
20211101,19,3,1580,19301,30495580
20211201,19,3,1580,19301,30495580
20220101,19,3,1431,19820,28362420
20220201,19,3,1431,19820,28362420
20220301,19,3,1431,19820,28362420
20220401,19,3,1431,19820,28362420
20220501,19,3,1431,19820,28362420
20220601,19,3,1431,19820,28362420
20220701,19,3,1431,19820,28362420
20220801,19,3,1431,19820,28362420
20220901,19,3,1431,19820,28362420
20221001,19,3,1431,19820,28362420
20221101,19,3,1431,19820,28362420
20221201,19,3,1431,19820,28362420
20230101,19,3,1625,18526,30104750
20230201,19,3,1625,18526,30104750
20230301,19,3,1625,18526,30104750
20230401,19,3,1625,18526,30104750
20230501,19,3,1625,18526,30104750
20230601,19,3,1625,18526,30104750
20230701,19,3,1625,18526,30104750
20230801,19,3,1625,18526,30104750
20230901,19,3,1625,18526,30104750
20231001,19,3,1625,18526,30104750
20231101,19,3,1625,18526,30104750
20231201,19,3,1625,18526,30104750
20240101,19,3,1739,18976,32999264
20240201,19,3,1739,18976,32999264
20240301,19,3,1739,18976,32999264
20240401,19,3,1739,18976,32999264
20240501,19,3,1739,18976,32999264
20240601,19,3,1739,18976,32999264
20240701,19,3,1739,18976,32999264
20240801,19,3,1739,18976,32999264
20240901,19,3,1739,18976,32999264
20241001,19,3,1739,18976,32999264
20241101,19,3,1739,18976,32999264
20241201,19,3,1739,18976,32999264
20190101,19,4,2813,11876,33407188
20190201,19,4,2813,11876,33407188
20190301,19,4,2813,11876,33407188
20190401,19,4,2813,11876,33407188
20190501,19,4,2813,11876,33407188
20190601,19,4,2813,11876,33407188
20190701,19,4,2813,11876,33407188
20190801,19,4,2813,11876,33407188
20190901,19,4,2813,11876,33407188
20191001,19,4,2813,11876,33407188
20191101,19,4,2813,11876,33407188
20191201,19,4,2813,11876,33407188
20200101,19,4,3529,12155,42894995
20200201,19,4,3529,12155,42894995
20200301,19,4,3529,12155,42894995
20200401,19,4,3529,12155,42894995
20200501,19,4,3529,12155,42894995
20200601,19,4,3529,12155,42894995
20200701,19,4,3529,12155,42894995
20200801,19,4,3529,12155,42894995
20200901,19,4,3529,12155,42894995
20201001,19,4,3529,12155,42894995
20201101,19,4,3529,12155,42894995
20201201,19,4,3529,12155,42894995
20210101,19,4,3809,13073,49795057
20210201,19,4,3809,13073,49795057
20210301,19,4,3809,13073,49795057
20210401,19,4,3809,13073,49795057
20210501,19,4,3809,13073,49795057
20210601,19,4,3809,13073,49795057
20210701,19,4,3809,13073,49795057
20210801,19,4,3809,13073,49795057
20210901,19,4,3809,13073,49795057
20211001,19,4,3809,13073,49795057
20211101,19,4,3809,13073,49795057
20211201,19,4,3809,13073,49795057
20220101,19,4,4225,12896,54485600
20220201,19,4,4225,12896,54485600
20220301,19,4,4225,12896,54485600
20220401,19,4,4225,12896,54485600
20220501,19,4,4225,12896,54485600
20220601,19,4,4225,12896,54485600
20220701,19,4,4225,12896,54485600
20220801,19,4,4225,12896,54485600
20220901,19,4,4225,12896,54485600
20221001,19,4,4225,12896,54485600
20221101,19,4,4225,12896,54485600
20221201,19,4,4225,12896,54485600
20230101,19,4,4379,12598,55166642
20230201,19,4,4379,12598,55166642
20230301,19,4,4379,12598,55166642
20230401,19,4,4379,12598,55166642
20230501,19,4,4379,12598,55166642
20230601,19,4,4379,12598,55166642
20230701,19,4,4379,12598,55166642
20230801,19,4,4379,12598,55166642
20230901,19,4,4379,12598,55166642
20231001,19,4,4379,12598,55166642
20231101,19,4,4379,12598,55166642
20231201,19,4,4379,12598,55166642
20240101,19,4,4427,12867,56962209
20240201,19,4,4427,12867,56962209
20240301,19,4,4427,12867,56962209
20240401,19,4,4427,12867,56962209
20240501,19,4,4427,12867,56962209
20240601,19,4,4427,12867,56962209
20240701,19,4,4427,12867,56962209
20240801,19,4,4427,12867,56962209
20240901,19,4,4427,12867,56962209
20241001,19,4,4427,12867,56962209
20241101,19,4,4427,12867,56962209
20241201,19,4,4427,12867,56962209
20190101,19,6,29260,5755,168391300
20190201,19,6,29260,5755,168391300
20190301,19,6,29260,5755,168391300
20190401,19,6,29260,5755,168391300
20190501,19,6,29260,5755,168391300
20190601,19,6,29260,5755,168391300
20190701,19,6,29260,5755,168391300
20190801,19,6,29260,5755,168391300
20190901,19,6,29260,5755,168391300
20191001,19,6,29260,5755,168391300
20191101,19,6,29260,5755,168391300
20191201,19,6,29260,5755,168391300
20200101,19,6,32274,5567,179669358
20200201,19,6,32274,5567,179669358
20200301,19,6,32274,5567,179669358
20200401,19,6,32274,5567,179669358
20200501,19,6,32274,5567,179669358
20200601,19,6,32274,5567,179669358
20200701,19,6,32274,5567,179669358
20200801,19,6,32274,5567,179669358
20200901,19,6,32274,5567,179669358
20201001,19,6,32274,5567,179669358
20201101,19,6,32274,5567,179669358
20201201,19,6,32274,5567,179669358
20210101,19,6,34504,5618,193843472
20210201,19,6,34504,5618,193843472
20210301,19,6,34504,5618,193843472
20210401,19,6,34504,5618,193843472
20210501,19,6,34504,5618,193843472
20210601,19,6,34504,5618,193843472
20210701,19,6,34504,5618,193843472
20210801,19,6,34504,5618,193843472
20210901,19,6,34504,5618,193843472
20211001,19,6,34504,5618,193843472
20211101,19,6,34504,5618,193843472
20211201,19,6,34504,5618,193843472
20220101,19,6,35753,5400,193066200
20220201,19,6,35753,5400,193066200
20220301,19,6,35753,5400,193066200
20220401,19,6,35753,5400,193066200
20220501,19,6,35753,5400,193066200
20220601,19,6,35753,5400,193066200
20220701,19,6,35753,5400,193066200
20220801,19,6,35753,5400,193066200
20220901,19,6,35753,5400,193066200
20221001,19,6,35753,5400,193066200
20221101,19,6,35753,5400,193066200
20221201,19,6,35753,5400,193066200
20230101,19,6,43173,5662,244445526
20230201,19,6,43173,5662,244445526
20230301,19,6,43173,5662,244445526
20230401,19,6,43173,5662,244445526
20230501,19,6,43173,5662,244445526
20230601,19,6,43173,5662,244445526
20230701,19,6,43173,5662,244445526
20230801,19,6,43173,5662,244445526
20230901,19,6,43173,5662,244445526
20231001,19,6,43173,5662,244445526
20231101,19,6,43173,5662,244445526
20231201,19,6,43173,5662,244445526
20240101,19,6,40133,5697,228637701
20240201,19,6,40133,5697,228637701
20240301,19,6,40133,5697,228637701
20240401,19,6,40133,5697,228637701
20240501,19,6,40133,5697,228637701
20240601,19,6,40133,5697,228637701
20240701,19,6,40133,5697,228637701
20240801,19,6,40133,5697,228637701
20240901,19,6,40133,5697,228637701
20241001,19,6,40133,5697,228637701
20241101,19,6,40133,5697,228637701
20241201,19,6,40133,5697,228637701
20190101,19,7,1717,5064,8694888
20190201,19,7,1717,5064,8694888
20190301,19,7,1717,5064,8694888
20190401,19,7,1717,5064,8694888
20190501,19,7,1717,5064,8694888
20190601,19,7,1717,5064,8694888
20190701,19,7,1717,5064,8694888
20190801,19,7,1717,5064,8694888
20190901,19,7,1717,5064,8694888
20191001,19,7,1717,5064,8694888
20191101,19,7,1717,5064,8694888
20191201,19,7,1717,5064,8694888
20200101,19,7,2055,4906,10081830
20200201,19,7,2055,4906,10081830
20200301,19,7,2055,4906,10081830
20200401,19,7,2055,4906,10081830
20200501,19,7,2055,4906,10081830
20200601,19,7,2055,4906,10081830
20200701,19,7,2055,4906,10081830
20200801,19,7,2055,4906,10081830
20200901,19,7,2055,4906,10081830
20201001,19,7,2055,4906,10081830
20201101,19,7,2055,4906,10081830
20201201,19,7,2055,4906,10081830
20210101,19,7,1963,5251,10307713
20210201,19,7,1963,5251,10307713
20210301,19,7,1963,5251,10307713
20210401,19,7,1963,5251,10307713
20210501,19,7,1963,5251,10307713
20210601,19,7,1963,5251,10307713
20210701,19,7,1963,5251,10307713
20210801,19,7,1963,5251,10307713
20210901,19,7,1963,5251,10307713
20211001,19,7,1963,5251,10307713
20211101,19,7,1963,5251,10307713
20211201,19,7,1963,5251,10307713
20220101,19,7,2621,5287,13857227
20220201,19,7,2621,5287,13857227
20220301,19,7,2621,5287,13857227
20220401,19,7,2621,5287,13857227
20220501,19,7,2621,5287,13857227
20220601,19,7,2621,5287,13857227
20220701,19,7,2621,5287,13857227
20220801,19,7,2621,5287,13857227
20220901,19,7,2621,5287,13857227
20221001,19,7,2621,5287,13857227
20221101,19,7,2621,5287,13857227
20221201,19,7,2621,5287,13857227
20230101,19,7,2455,4910,12054050
20230201,19,7,2455,4910,12054050
20230301,19,7,2455,4910,12054050
20230401,19,7,2455,4910,12054050
20230501,19,7,2455,4910,12054050
20230601,19,7,2455,4910,12054050
20230701,19,7,2455,4910,12054050
20230801,19,7,2455,4910,12054050
20230901,19,7,2455,4910,12054050
20231001,19,7,2455,4910,12054050
20231101,19,7,2455,4910,12054050
20231201,19,7,2455,4910,12054050
20240101,19,7,2893,5324,15402332
20240201,19,7,2893,5324,15402332
20240301,19,7,2893,5324,15402332
20240401,19,7,2893,5324,15402332
20240501,19,7,2893,5324,15402332
20240601,19,7,2893,5324,15402332
20240701,19,7,2893,5324,15402332
20240801,19,7,2893,5324,15402332
20240901,19,7,2893,5324,15402332
20241001,19,7,2893,5324,15402332
20241101,19,7,2893,5324,15402332
20241201,19,7,2893,5324,15402332
20190101,19,10,18481,6406,118389286
20190201,19,10,18481,6406,118389286
20190301,19,10,18481,6406,118389286
20190401,19,10,18481,6406,118389286
20190501,19,10,18481,6406,118389286
20190601,19,10,18481,6406,118389286
20190701,19,10,18481,6406,118389286
20190801,19,10,18481,6406,118389286
20190901,19,10,18481,6406,118389286
20191001,19,10,18481,6406,118389286
20191101,19,10,18481,6406,118389286
20191201,19,10,18481,6406,118389286
20200101,19,10,21428,6255,134032140
20200201,19,10,21428,6255,134032140
20200301,19,10,21428,6255,134032140
20200401,19,10,21428,6255,134032140
20200501,19,10,21428,6255,134032140
20200601,19,10,21428,6255,134032140
20200701,19,10,21428,6255,134032140
20200801,19,10,21428,6255,134032140
20200901,19,10,21428,6255,134032140
20201001,19,10,21428,6255,134032140
20201101,19,10,21428,6255,134032140
20201201,19,10,21428,6255,134032140
20210101,19,10,21891,6591,144283581
20210201,19,10,21891,6591,144283581
20210301,19,10,21891,6591,144283581
20210401,19,10,21891,6591,144283581
20210501,19,10,21891,6591,144283581
20210601,19,10,21891,6591,144283581
20210701,19,10,21891,6591,144283581
20210801,19,10,21891,6591,144283581
20210901,19,10,21891,6591,144283581
20211001,19,10,21891,6591,144283581
20211101,19,10,21891,6591,144283581
20211201,19,10,21891,6591,144283581
20220101,19,10,24402,6520,159101040
20220201,19,10,24402,6520,159101040
20220301,19,10,24402,6520,159101040
20220401,19,10,24402,6520,159101040
20220501,19,10,24402,6520,159101040
20220601,19,10,24402,6520,159101040
20220701,19,10,24402,6520,159101040
20220801,19,10,24402,6520,159101040
20220901,19,10,24402,6520,159101040
20221001,19,10,24402,6520,159101040
20221101,19,10,24402,6520,159101040
20221201,19,10,24402,6520,159101040
20230101,19,10,26631,6562,174752622
20230201,19,10,26631,6562,174752622
20230301,19,10,26631,6562,174752622
20230401,19,10,26631,6562,174752622
20230501,19,10,26631,6562,174752622
20230601,19,10,26631,6562,174752622
20230701,19,10,26631,6562,174752622
20230801,19,10,26631,6562,174752622
20230901,19,10,26631,6562,174752622
20231001,19,10,26631,6562,174752622
20231101,19,10,26631,6562,174752622
20231201,19,10,26631,6562,174752622
20240101,19,10,27199,6330,172169670
20240201,19,10,27199,6330,172169670
20240301,19,10,27199,6330,172169670
20240401,19,10,27199,6330,172169670
20240501,19,10,27199,6330,172169670
20240601,19,10,27199,6330,172169670
20240701,19,10,27199,6330,172169670
20240801,19,10,27199,6330,172169670
20240901,19,10,27199,6330,172169670
20241001,19,10,27199,6330,172169670
20241101,19,10,27199,6330,172169670
20241201,19,10,27199,6330,172169670
20190101,19,16,9888,574,5675712
20190201,19,16,9888,574,5675712
20190301,19,16,9888,574,5675712
20190401,19,16,9888,574,5675712
20190501,19,16,9888,574,5675712
20190601,19,16,9888,574,5675712
20190701,19,16,9888,574,5675712
20190801,19,16,9888,574,5675712
20190901,19,16,9888,574,5675712
20191001,19,16,9888,574,5675712
20191101,19,16,9888,574,5675712
20191201,19,16,9888,574,5675712
20200101,19,16,9928,590,5857520
20200201,19,16,9928,590,5857520
20200301,19,16,9928,590,5857520
20200401,19,16,9928,590,5857520
20200501,19,16,9928,590,5857520
20200601,19,16,9928,590,5857520
20200701,19,16,9928,590,5857520
20200801,19,16,9928,590,5857520
20200901,19,16,9928,590,5857520
20201001,19,16,9928,590,5857520
20201101,19,16,9928,590,5857520
20201201,19,16,9928,590,5857520
20210101,19,16,11598,600,6958800
20210201,19,16,11598,600,6958800
20210301,19,16,11598,600,6958800
20210401,19,16,11598,600,6958800
20210501,19,16,11598,600,6958800
20210601,19,16,11598,600,6958800
20210701,19,16,11598,600,6958800
20210801,19,16,11598,600,6958800
20210901,19,16,11598,600,6958800
20211001,19,16,11598,600,6958800
20211101,19,16,11598,600,6958800
20211201,19,16,11598,600,6958800
20220101,19,16,13015,575,7483625
20220201,19,16,13015,575,7483625
20220301,19,16,13015,575,7483625
20220401,19,16,13015,575,7483625
20220501,19,16,13015,575,7483625
20220601,19,16,13015,575,7483625
20220701,19,16,13015,575,7483625
20220801,19,16,13015,575,7483625
20220901,19,16,13015,575,7483625
20221001,19,16,13015,575,7483625
20221101,19,16,13015,575,7483625
20221201,19,16,13015,575,7483625
20230101,19,16,13859,594,8232246
20230201,19,16,13859,594,8232246
20230301,19,16,13859,594,8232246
20230401,19,16,13859,594,8232246
20230501,19,16,13859,594,8232246
20230601,19,16,13859,594,8232246
20230701,19,16,13859,594,8232246
20230801,19,16,13859,594,8232246
20230901,19,16,13859,594,8232246
20231001,19,16,13859,594,8232246
20231101,19,16,13859,594,8232246
20231201,19,16,13859,594,8232246
20240101,19,16,13084,608,7955072
20240201,19,16,13084,608,7955072
20240301,19,16,13084,608,7955072
20240401,19,16,13084,608,7955072
20240501,19,16,13084,608,7955072
20240601,19,16,13084,608,7955072
20240701,19,16,13084,608,7955072
20240801,19,16,13084,608,7955072
20240901,19,16,13084,608,7955072
20241001,19,16,13084,608,7955072
20241101,19,16,13084,608,7955072
20241201,19,16,13084,608,7955072
20190101,20,3,960,19424,18647040
20190201,20,3,960,19424,18647040
20190301,20,3,960,19424,18647040
20190401,20,3,960,19424,18647040
20190501,20,3,960,19424,18647040
20190601,20,3,960,19424,18647040
20190701,20,3,960,19424,18647040
20190801,20,3,960,19424,18647040
20190901,20,3,960,19424,18647040
20191001,20,3,960,19424,18647040
20191101,20,3,960,19424,18647040
20191201,20,3,960,19424,18647040
20200101,20,3,1168,19037,22235216
20200201,20,3,1168,19037,22235216
20200301,20,3,1168,19037,22235216
20200401,20,3,1168,19037,22235216
20200501,20,3,1168,19037,22235216
20200601,20,3,1168,19037,22235216
20200701,20,3,1168,19037,22235216
20200801,20,3,1168,19037,22235216
20200901,20,3,1168,19037,22235216
20201001,20,3,1168,19037,22235216
20201101,20,3,1168,19037,22235216
20201201,20,3,1168,19037,22235216
20210101,20,3,1157,18787,21736559
20210201,20,3,1157,18787,21736559
20210301,20,3,1157,18787,21736559
20210401,20,3,1157,18787,21736559
20210501,20,3,1157,18787,21736559
20210601,20,3,1157,18787,21736559
20210701,20,3,1157,18787,21736559
20210801,20,3,1157,18787,21736559
20210901,20,3,1157,18787,21736559
20211001,20,3,1157,18787,21736559
20211101,20,3,1157,18787,21736559
20211201,20,3,1157,18787,21736559
20220101,20,3,1212,18270,22143240
20220201,20,3,1212,18270,22143240
20220301,20,3,1212,18270,22143240
20220401,20,3,1212,18270,22143240
20220501,20,3,1212,18270,22143240
20220601,20,3,1212,18270,22143240
20220701,20,3,1212,18270,22143240
20220801,20,3,1212,18270,22143240
20220901,20,3,1212,18270,22143240
20221001,20,3,1212,18270,22143240
20221101,20,3,1212,18270,22143240
20221201,20,3,1212,18270,22143240
20230101,20,3,1598,18105,28931790
20230201,20,3,1598,18105,28931790
20230301,20,3,1598,18105,28931790
20230401,20,3,1598,18105,28931790
20230501,20,3,1598,18105,28931790
20230601,20,3,1598,18105,28931790
20230701,20,3,1598,18105,28931790
20230801,20,3,1598,18105,28931790
20230901,20,3,1598,18105,28931790
20231001,20,3,1598,18105,28931790
20231101,20,3,1598,18105,28931790
20231201,20,3,1598,18105,28931790
20240101,20,3,1558,19285,30046030
20240201,20,3,1558,19285,30046030
20240301,20,3,1558,19285,30046030
20240401,20,3,1558,19285,30046030
20240501,20,3,1558,19285,30046030
20240601,20,3,1558,19285,30046030
20240701,20,3,1558,19285,30046030
20240801,20,3,1558,19285,30046030
20240901,20,3,1558,19285,30046030
20241001,20,3,1558,19285,30046030
20241101,20,3,1558,19285,30046030
20241201,20,3,1558,19285,30046030
20190101,20,4,2755,12779,35206145
20190201,20,4,2755,12779,35206145
20190301,20,4,2755,12779,35206145
20190401,20,4,2755,12779,35206145
20190501,20,4,2755,12779,35206145
20190601,20,4,2755,12779,35206145
20190701,20,4,2755,12779,35206145
20190801,20,4,2755,12779,35206145
20190901,20,4,2755,12779,35206145
20191001,20,4,2755,12779,35206145
20191101,20,4,2755,12779,35206145
20191201,20,4,2755,12779,35206145
20200101,20,4,3315,12135,40227525
20200201,20,4,3315,12135,40227525
20200301,20,4,3315,12135,40227525
20200401,20,4,3315,12135,40227525
20200501,20,4,3315,12135,40227525
20200601,20,4,3315,12135,40227525
20200701,20,4,3315,12135,40227525
20200801,20,4,3315,12135,40227525
20200901,20,4,3315,12135,40227525
20201001,20,4,3315,12135,40227525
20201101,20,4,3315,12135,40227525
20201201,20,4,3315,12135,40227525
20210101,20,4,3289,13072,42993808
20210201,20,4,3289,13072,42993808
20210301,20,4,3289,13072,42993808
20210401,20,4,3289,13072,42993808
20210501,20,4,3289,13072,42993808
20210601,20,4,3289,13072,42993808
20210701,20,4,3289,13072,42993808
20210801,20,4,3289,13072,42993808
20210901,20,4,3289,13072,42993808
20211001,20,4,3289,13072,42993808
20211101,20,4,3289,13072,42993808
20211201,20,4,3289,13072,42993808
20220101,20,4,4075,12904,52583800
20220201,20,4,4075,12904,52583800
20220301,20,4,4075,12904,52583800
20220401,20,4,4075,12904,52583800
20220501,20,4,4075,12904,52583800
20220601,20,4,4075,12904,52583800
20220701,20,4,4075,12904,52583800
20220801,20,4,4075,12904,52583800
20220901,20,4,4075,12904,52583800
20221001,20,4,4075,12904,52583800
20221101,20,4,4075,12904,52583800
20221201,20,4,4075,12904,52583800
20230101,20,4,4261,12318,52486998
20230201,20,4,4261,12318,52486998
20230301,20,4,4261,12318,52486998
20230401,20,4,4261,12318,52486998
20230501,20,4,4261,12318,52486998
20230601,20,4,4261,12318,52486998
20230701,20,4,4261,12318,52486998
20230801,20,4,4261,12318,52486998
20230901,20,4,4261,12318,52486998
20231001,20,4,4261,12318,52486998
20231101,20,4,4261,12318,52486998
20231201,20,4,4261,12318,52486998
20240101,20,4,4561,12872,58709192
20240201,20,4,4561,12872,58709192
20240301,20,4,4561,12872,58709192
20240401,20,4,4561,12872,58709192
20240501,20,4,4561,12872,58709192
20240601,20,4,4561,12872,58709192
20240701,20,4,4561,12872,58709192
20240801,20,4,4561,12872,58709192
20240901,20,4,4561,12872,58709192
20241001,20,4,4561,12872,58709192
20241101,20,4,4561,12872,58709192
20241201,20,4,4561,12872,58709192
20190101,20,8,4487,4491,20151117
20190201,20,8,4487,4491,20151117
20190301,20,8,4487,4491,20151117
20190401,20,8,4487,4491,20151117
20190501,20,8,4487,4491,20151117
20190601,20,8,4487,4491,20151117
20190701,20,8,4487,4491,20151117
20190801,20,8,4487,4491,20151117
20190901,20,8,4487,4491,20151117
20191001,20,8,4487,4491,20151117
20191101,20,8,4487,4491,20151117
20191201,20,8,4487,4491,20151117
20200101,20,8,5293,4276,22632868
20200201,20,8,5293,4276,22632868
20200301,20,8,5293,4276,22632868
20200401,20,8,5293,4276,22632868
20200501,20,8,5293,4276,22632868
20200601,20,8,5293,4276,22632868
20200701,20,8,5293,4276,22632868
20200801,20,8,5293,4276,22632868
20200901,20,8,5293,4276,22632868
20201001,20,8,5293,4276,22632868
20201101,20,8,5293,4276,22632868
20201201,20,8,5293,4276,22632868
20210101,20,8,5829,4271,24895659
20210201,20,8,5829,4271,24895659
20210301,20,8,5829,4271,24895659
20210401,20,8,5829,4271,24895659
20210501,20,8,5829,4271,24895659
20210601,20,8,5829,4271,24895659
20210701,20,8,5829,4271,24895659
20210801,20,8,5829,4271,24895659
20210901,20,8,5829,4271,24895659
20211001,20,8,5829,4271,24895659
20211101,20,8,5829,4271,24895659
20211201,20,8,5829,4271,24895659
20220101,20,8,6164,4387,27041468
20220201,20,8,6164,4387,27041468
20220301,20,8,6164,4387,27041468
20220401,20,8,6164,4387,27041468
20220501,20,8,6164,4387,27041468
20220601,20,8,6164,4387,27041468
20220701,20,8,6164,4387,27041468
20220801,20,8,6164,4387,27041468
20220901,20,8,6164,4387,27041468
20221001,20,8,6164,4387,27041468
20221101,20,8,6164,4387,27041468
20221201,20,8,6164,4387,27041468
20230101,20,8,7182,4331,31105242
20230201,20,8,7182,4331,31105242
20230301,20,8,7182,4331,31105242
20230401,20,8,7182,4331,31105242
20230501,20,8,7182,4331,31105242
20230601,20,8,7182,4331,31105242
20230701,20,8,7182,4331,31105242
20230801,20,8,7182,4331,31105242
20230901,20,8,7182,4331,31105242
20231001,20,8,7182,4331,31105242
20231101,20,8,7182,4331,31105242
20231201,20,8,7182,4331,31105242
20240101,20,8,8045,4362,35092290
20240201,20,8,8045,4362,35092290
20240301,20,8,8045,4362,35092290
20240401,20,8,8045,4362,35092290
20240501,20,8,8045,4362,35092290
20240601,20,8,8045,4362,35092290
20240701,20,8,8045,4362,35092290
20240801,20,8,8045,4362,35092290
20240901,20,8,8045,4362,35092290
20241001,20,8,8045,4362,35092290
20241101,20,8,8045,4362,35092290
20241201,20,8,8045,4362,35092290
20190101,20,10,7763,6143,47688109
20190201,20,10,7763,6143,47688109
20190301,20,10,7763,6143,47688109
20190401,20,10,7763,6143,47688109
20190501,20,10,7763,6143,47688109
20190601,20,10,7763,6143,47688109
20190701,20,10,7763,6143,47688109
20190801,20,10,7763,6143,47688109
20190901,20,10,7763,6143,47688109
20191001,20,10,7763,6143,47688109
20191101,20,10,7763,6143,47688109
20191201,20,10,7763,6143,47688109
20200101,20,10,8081,6171,49867851
20200201,20,10,8081,6171,49867851
20200301,20,10,8081,6171,49867851
20200401,20,10,8081,6171,49867851
20200501,20,10,8081,6171,49867851
20200601,20,10,8081,6171,49867851
20200701,20,10,8081,6171,49867851
20200801,20,10,8081,6171,49867851
20200901,20,10,8081,6171,49867851
20201001,20,10,8081,6171,49867851
20201101,20,10,8081,6171,49867851
20201201,20,10,8081,6171,49867851
20210101,20,10,10015,6223,62323345
20210201,20,10,10015,6223,62323345
20210301,20,10,10015,6223,62323345
20210401,20,10,10015,6223,62323345
20210501,20,10,10015,6223,62323345
20210601,20,10,10015,6223,62323345
20210701,20,10,10015,6223,62323345
20210801,20,10,10015,6223,62323345
20210901,20,10,10015,6223,62323345
20211001,20,10,10015,6223,62323345
20211101,20,10,10015,6223,62323345
20211201,20,10,10015,6223,62323345
20220101,20,10,10294,6127,63071338
20220201,20,10,10294,6127,63071338
20220301,20,10,10294,6127,63071338
20220401,20,10,10294,6127,63071338
20220501,20,10,10294,6127,63071338
20220601,20,10,10294,6127,63071338
20220701,20,10,10294,6127,63071338
20220801,20,10,10294,6127,63071338
20220901,20,10,10294,6127,63071338
20221001,20,10,10294,6127,63071338
20221101,20,10,10294,6127,63071338
20221201,20,10,10294,6127,63071338
20230101,20,10,11156,6162,68743272
20230201,20,10,11156,6162,68743272
20230301,20,10,11156,6162,68743272
20230401,20,10,11156,6162,68743272
20230501,20,10,11156,6162,68743272
20230601,20,10,11156,6162,68743272
20230701,20,10,11156,6162,68743272
20230801,20,10,11156,6162,68743272
20230901,20,10,11156,6162,68743272
20231001,20,10,11156,6162,68743272
20231101,20,10,11156,6162,68743272
20231201,20,10,11156,6162,68743272
20240101,20,10,12694,6190,78575860
20240201,20,10,12694,6190,78575860
20240301,20,10,12694,6190,78575860
20240401,20,10,12694,6190,78575860
20240501,20,10,12694,6190,78575860
20240601,20,10,12694,6190,78575860
20240701,20,10,12694,6190,78575860
20240801,20,10,12694,6190,78575860
20240901,20,10,12694,6190,78575860
20241001,20,10,12694,6190,78575860
20241101,20,10,12694,6190,78575860
20241201,20,10,12694,6190,78575860
20190101,20,16,3393,581,1971333
20190201,20,16,3393,581,1971333
20190301,20,16,3393,581,1971333
20190401,20,16,3393,581,1971333
20190501,20,16,3393,581,1971333
20190601,20,16,3393,581,1971333
20190701,20,16,3393,581,1971333
20190801,20,16,3393,581,1971333
20190901,20,16,3393,581,1971333
20191001,20,16,3393,581,1971333
20191101,20,16,3393,581,1971333
20191201,20,16,3393,581,1971333
20200101,20,16,3410,601,2049410
20200201,20,16,3410,601,2049410
20200301,20,16,3410,601,2049410
20200401,20,16,3410,601,2049410
20200501,20,16,3410,601,2049410
20200601,20,16,3410,601,2049410
20200701,20,16,3410,601,2049410
